family	harness	flags	expected	tier	time_s	notes
gist-geo	proofs::probe_gist_box_penalty_full	-Z c-ffi -Z stubbing --c-lib c/pg_gist_geo.c --no-overflow-checks --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: wall-expected; expect: WALL (sym x sym 53-bit multiply in size_box; record honestly, try DEFAULT once) — oid 2581
gist-geo	proofs::probe_gist_box_same_nan_plane	-Z c-ffi -Z stubbing --c-lib c/pg_gist_geo.c --no-overflow-checks --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: must-fail; expect: VERIFICATION FAILED — C float8_eq(NaN,NaN)=true vs shipped raw ==; ground-truth vs real PG18 then adjudicate (divergence candidate, do NOT fix-and-rerun in one breath)|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
int-arith	proofs::cover_recv_both_arms	-Z c-ffi -Z stubbing --c-lib c/pg_int_arith.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)
int-cmp	proofs::eq_btboolcmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full bool x bool) fast — raw (int32)a-(int32)b magnitude in-theorem|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btequalimage	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full-u32 opcintype, fc-level) fast — codegen warns caller_location/foreign-fn: reachable only on the call1_ok panic arm, dead when the wrapper is infallible|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btint24cmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full i16 x i32) fast|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btint28cmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full i16 x i64) fast|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btint42cmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full i32 x i16) fast|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btint48cmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full i32 x i64) fast|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btint82cmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full i64 x i16) fast|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::eq_btint84cmp	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; expect: PROVED(full i64 x i32) fast|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
int-cmp	proofs::neg_control_btboolcmp_argswap	-Z c-ffi -Z stubbing --c-lib c/pg_intcmp.c --exact	must-fail	unmeasured	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: must-fail; expect: VERIFICATION FAILED w/ counterexample (new-C-section rig non-vacuity; DEFAULT solver)|MEASURE-SWEEP 2026-07-30: VERIFICATION FAILED as designed (negative control); relabeled must-fail; gating-tier adjudication pending (Michael)
json-escape	census_len1_plain	-Z c-ffi -Z stubbing --c-lib c/pg_escape.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)|RECIPE-FIX 2026-07-30: measure sweep NO-VERDICT (stub attr rejected without -Z stubbing); flag added, re-sweep owed
json-escape	census_len1_twochar	-Z c-ffi -Z stubbing --c-lib c/pg_escape.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)|RECIPE-FIX 2026-07-30: measure sweep NO-VERDICT (stub attr rejected without -Z stubbing); flag added, re-sweep owed
json-escape	census_len1_u04x	-Z c-ffi -Z stubbing --c-lib c/pg_escape.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; no runqueue row (flags inferred from family siblings)|RECIPE-FIX 2026-07-30: measure sweep NO-VERDICT (stub attr rejected without -Z stubbing); flag added, re-sweep owed
jsonb-gin	proofs::control_extract_hash_seam_skew	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: must-fail; expect VERIFICATION FAILED
jsonb-gin	proofs::control_ginarray_null_skew	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --exact	must-fail	unmeasured	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: must-fail; expect VERIFICATION FAILED|MEASURE-SWEEP 2026-07-30: VERIFICATION FAILED as designed (negative control); relabeled must-fail; gating-tier adjudication pending (Michael)
jsonb-gin	proofs::control_jsp_wrong_entry	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: must-fail; expect VERIFICATION FAILED
jsonb-gin	proofs::cover_jsp_shapes_len4	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
jsonb-gin	proofs::eq_consistent_jsonb_contains	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
jsonb-gin	proofs::eq_consistent_jsonb_exists	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
jsonb-gin	proofs::eq_consistent_jsonb_exists_all	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
jsonb-gin	proofs::eq_consistent_jsonb_exists_any	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
jsonb-gin	proofs::eq_consistent_jsonb_path_contains	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
jsonb-gin	proofs::eq_extract_jsonb_arr_n0	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; wall-risk per header: bounded text-key IMAGE cell — if it walls in CNF record wall(CNF width-bound), keep path_ops cells green
jsonb-gin	proofs::eq_extract_jsonb_arr_n1	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; wall-risk per header: bounded text-key IMAGE cell — if it walls in CNF record wall(CNF width-bound), keep path_ops cells green
jsonb-gin	proofs::eq_extract_jsonb_arr_n2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; wall-risk per header: bounded text-key IMAGE cell — if it walls in CNF record wall(CNF width-bound), keep path_ops cells green
jsonb-gin	proofs::eq_extract_jsonb_arr_n3	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; wall-risk per header: bounded text-key IMAGE cell — if it walls in CNF record wall(CNF width-bound), keep path_ops cells green
jsonb-gin	proofs::eq_extract_jsonb_obj_n1	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; wall-risk per header: bounded text-key IMAGE cell — if it walls in CNF record wall(CNF width-bound), keep path_ops cells green
jsonb-gin	proofs::eq_extract_jsonb_path_arr_n1	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_extract_jsonb_path_arr_n2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_extract_jsonb_path_arr_n3	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_extract_jsonb_path_str_n1	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; hash seam active
jsonb-gin	proofs::eq_ginarray_consistent_contained	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
jsonb-gin	proofs::eq_ginarray_consistent_contains	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
jsonb-gin	proofs::eq_ginarray_consistent_equal	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	30	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 30s
jsonb-gin	proofs::eq_ginarray_consistent_overlap	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
jsonb-gin	proofs::eq_ginarray_tri_contained	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
jsonb-gin	proofs::eq_ginarray_tri_contains	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	20	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 20s
jsonb-gin	proofs::eq_ginarray_tri_equal	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	31	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 31s
jsonb-gin	proofs::eq_ginarray_tri_overlap	-Z c-ffi -Z stubbing --c-lib c/pg_ginarray.c --solver kissat --exact	green	per-commit	31	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 31s
jsonb-gin	proofs::eq_jsp_bin_and2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_jsp_bin_and3	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_jsp_bin_and_or	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; 5-op spot shape
jsonb-gin	proofs::eq_jsp_bin_entry	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_jsp_bin_or2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green
jsonb-gin	proofs::eq_jsp_bin_or_and	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; 5-op spot shape
jsonb-gin	proofs::eq_jsp_bin_pred_and2	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	unmeasured	unmeasured	?	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green; strategy 16 alias
jsonb-gin	proofs::eq_jsp_nokeys	-Z c-ffi -Z stubbing --c-lib c/pg_jsonb_gin.c --solver kissat --exact	green	per-commit	10	DARK-SWEEP 2026-07-30 registered unrun; runqueue triage: green|PROMOTED 2026-07-31: dark-harness promotion package APPROVED (Michael ruling of record, measure-sweep/PROMOTION-RULING-2026-07-31.md); wall is the fleet measure-sweep UPPER bound (17-way co-tenant shard) — measured 10s
